,comment,title,date
633,서울 신도림 지나면서 KT 대리점에 걸린 광고물 본 걸 얘기해준 거임. 인터넷에서 본 건 아니고,요즘 아이폰14 프로 0원에 통신사 지원금 들어오던데,2023-08-29 12:25
634,못봄 나는 kt 집전화에 폰 5대에 인터넷 까지 쓰지만 tv가입 안 되어 있어서 못 봄,신병2 기다렸는데 .. 왜 티빙이 아니냐 시발 ...,2023-08-28 22:35
635,아 kt 인터넷은 가입되어 있는 티비는 안했는데 못봄?,신병2 기다렸는데 .. 왜 티빙이 아니냐 시발 ...,2023-08-28 22:34
636,ott 아니고 그냥 그거 있잖아 KT 인터넷TV 지니 ..,신병2 기다렸는데 .. 왜 티빙이 아니냐 시발 ...,2023-08-28 22:28
637,방송 매번 다 챙겨보는거도 아니라 정확히 어떤거 하나 뭐 쓰는지 모름 3사 다 했다는건 알고 아까 중간에 인터넷 바꾼다 했는데 갑자기 kt 얘기 돌길레 kt인줄 알았음,지금 오리방 봉준이 본컴 인터넷,2023-08-28 00:14
638,sk는 좀 널널한데 kt lg는 개빡으로 걸어버림 그래서 내가 인터넷을 바꿧지,저거 인터넷 그냥 용량 다쓰면 속도제한(QOS) 걸리는거같은데,2023-08-28 00:08
639,kt는 진짜 아예 해지시키는게 답이다..인터넷비가 아까움,김봉준 진짜 인터넷바꾼거같은데?,2023-08-27 23:44
640,인기글 보니 아까 인터넷 디스폰 된거 바꾼건가?ㅋㅋㅋ 바꾼거면 KT는 ㄹㅇ 계속 썼으면 좋댔겠네,김봉준 진짜 인터넷바꾼거같은데?,2023-08-27 23:44
641,Kt로 알고있음. 갑자기 컴인터넷만 안되는중,갑자기 인터넷 안되네,2023-08-27 21:25
642,봉준이는 kt 인터넷문제라 팅긴거,아프리카 병신 봉준이 튕기고 중만이 튕기고 오늘 철구까지 방송 ㅈㄹ이네,2023-08-27 20:38
643,저는 신청서만 작성하고 통신사랑 번호는 따로 안주긴 했는데.. 인터넷만 KT로 단독개통이어서 결합했으면 다를수는 있음,퍼스 앱으로 인터넷이나 폰 개통해보신분 계신가요?,2023-08-27 19:10
644,우리 회사도 KT 기가 인터넷 쓰는데 저거 떠서 머 회선추가? 그런거 돈 더 내고 쓰더라. 근데 웃긴건 처음 설치하고 2년인가는 봐주다가 갑자기 뜨더라고 ㅋㅋ,이동통신사들 진짜 추했던 과거.jpg,2023-08-27 16:49
645,안하면 추가된 단말기에 인터넷 알림창 뜨면서 인터넷 못함 한대당 3300원인가 그럼 다른 통신사도 비슷한데 sk lg는 잘 안뜨는데 kt는 ㄹㅇ 3대 4대 부터 저거 뜸,이동통신사들 진짜 추했던 과거.jpg,2023-08-27 15:47
646,KT 아직도 뜸 ㅋㅋ KT는 인터넷선 3사 중 가장 나아서 그런가 배짱인듯,이동통신사들 진짜 추했던 과거.jpg,2023-08-27 15:25
647,그건 모뎀겸 셋톱박스잖아 일단 kt 선은 밑에 꼽는거임 거기 젹혀 있을거임 wan 이라고 내가 알기론 그 셋톱겸 모뎀은 가입 형태에 따라 아이피를 할당 받음 가입을 어떻게 한거임? Tv 만 가입 했으면 tv만 볼 수 있는거고 인터넷도 같이 가입 했으면 위에 lan에 공유기 연결해서 인터넷도 할 수 있는거고,형님들 혹시 이거 아시는분 있을까요?,2023-08-26 22:18
648,진짜 LG인터넷이 정답일줄은 상상도 못했다 ㅋㅋㅋㅋㅋ 우리 아파트도 KT라서 개빡치는데 바꿔버리고 싶네,오늘 무적단보스타임 MVP,2023-08-25 23:27
649,전에는 sk랑 lg는kt회선쓰는거라고 무조건인터넷은 kt였는데 계속 kt가 말나오는거는 뭔가 계속 건드리는거라고 바야하나??,오늘 무적단보스타임 MVP,2023-08-25 23:03
650,나더 그랬었는데 kt 건물 밑에 사는 호로ㅜ연결해주는 인터넷 단자에 기가로 쏘는 포트가 따로ㅜ있는데 그것 연결을 안해뒀더라고요 제가ㅜ3번인가 계속 컴플레인 걸어서 그거 꽂아주니까ㅜ속도 나옴... 뭐 건물이 안되는 거 같다 이지랄 해서 어이없었음 일부러 안꼽아둔거였음,앞x)인터넷 속도 질문,2023-08-25 12:00
651,약정1년남아도 이런사유면 가능?kt인데 Sk로 갈아타고싶네 라떼는 인터넷은 kt엿는데 바껴서,앞x)인터넷 속도 질문,2023-08-25 10:39
652,ㅋㅋㅋ무슨인터넷땜에 화났다머했다했는데 sk kt lg 마냥 3가지성향을 하루에 다봤넼ㅋㅋㅋㅋㅋ,봉준이의 3개 자아 요약,2023-08-25 02:39
653,근데 엘지 인터넷 현금사은품 엄청 많이 주긴하더라.. 신뢰를 못 해서 kt 쓰고있긴 하지만 만약 바꿀거면 사은품 잘 챙겨받으셈,lg존나 솔깃하네,2023-08-25 02:30
654,와 진짜 공감된다 핑시발 유플러스 48나와서 kt 기가인터넷 바꾸니깐 44나오는데 체감 똑같고 ㄹㅇ 선수들이 안움직이는데 상대방은 커서 안잡은놈도 내공 다 뺏음,이겨도 열받는게임이 피파가 유일하죠?,2023-08-25 00:14
655,평창동이라고 안되는거 아님 본가 이사가기전에 기간 비어서 할머니집에서 한두달 살았는데 인터넷 존나 잘됐음 속도도 잘 나오고 kt프리미엄 썼었음 걍 컴터 문제가 아니면 저기 건물 회선 문제임,평창동이 인터넷 회선이 안좋은가요?,2023-08-24 21:19
656,KT 인터넷 이슈로 며칠전에 SKT로 바꿈 근데도 튕기는거보니 컴퓨터 문제인듯,게임컴 안켜지는거면 어차피 팅겨서 또 뒤질예정 아닌가ㅋㅋㅋㅋ,2023-08-24 20:24
657,"감사합니다, 내가 그래서 인터넷 kt씀",T1 결승전에서 진건 아쉬워도 롤드컵가서 개편하네,2023-08-24 17:54
658,상가이고 처음에 기가인터넷이 안된다고해서 일반으로 쓰다가 2년전쯤에 KT에서 전화와서 이제 이지역에도 기가인터넷이 가능하다면서 전화왔길래 바꿀거냐고 하길래 바꾼건데 그동안 신경 안쓰다가 최근들어 좀 느려진거같아서 테스트해봤더니 저렇게 나오네요...,KT 기가인터넷 쓰는데...,2023-08-24 12:48
659,집에 인터넷+티비 KT인데 이번에 약정 연장하니 50인치 스마트 티비주던데 삼성꺼.. 근데 통신사 옮기면 어느정도 주는지 모르겄네..,앞x))인터넷 약정 재계약해도 혜택 받을수있는거임?,2023-08-23 21:21
660,"실제로 문제 있어서 고칠 경우 돈 안받을텐데, 인터넷 회사가 아니라 다른 문제로 부르면 돈 내야 할수도? kt도 부를때 그런식으로 답하던데, 정작 돈 내본적은 없음.",인터넷 속도가 상품대로 안나와서 기사님 불러도 출장비 내야하나요?,2023-08-23 18:01
661,혹시 인터넷 kt?,앞x) 컴잘알 형계신가요,2023-08-23 12:39
662,"옵사이드 판정은 병신같을때도 있지만 실축 옵사이드 판정이 되게 복잡하기 때문에 게임상에서 구현하기 어렵다고 생각함 서버상태는 쾌적하다고 생각함 나는 참고로 인터넷 설정도 다 해놓고(qos패킷 스케줄러, 100mbps전이중 등등) 불필요한 소프트웨어들도 다 삭제하고(active X같은거) 게임하는편임.. 인터넷도 무조건 KT쓰고 여러모로 본인이 그렇게 설정하는지부터 생각해보셈",최근 피온하면서 느낀 불만사항,2023-08-23 10:47
663,"스마트TV로 보는 방법을 생각 못했음 ㅋㅋ 님 말대로 폰은 SKT, 인터넷은 KT로 가야겠다. 감사감사!",휴대폰 &amp; 집 인터넷 통신사는 통일 시키는게 좋을까요?,2023-08-23 10:01
664,나도 sk로 옮기려고 ㅋㅋ kt에서 인터넷 계속 팅겨서 티비도 계속 끊김,근데 kt 진짜문제잇나,2023-08-23 04:02
665,KT는 기가(GiGA) 인터넷 상품의 하루 데이터 제공량을 150GB로 제한하고 있다 데이터 다 쓰면 100으로 됨.,스타x 인터넷 속도 갑자기 저하됏는데 뭐지,2023-08-22 17:19
666,인터넷은 걍 kt가 고트아님? 젤빠른걸로 아는데,"와꾸대장봉준             공지 ""LG KT SKT 인터넷  다깔았습니다..  후;;""",2023-08-22 16:52
667,어디인터넷쓰길래? 우린 kt기가급임..,인터넷 속도 ㅁㅌㅊ?,2023-08-22 16:23
668,1. sk쓰고잇엇음 2. 인터넷바꾸려고 봣더니 업체에서 U+로 일단 바꾸시고 나중에 SK로 바꿔주겠다고함 3. 근데 시간지낫더니 업체에서 SK해지를안해서 SK로못바꾸고 KT로 바꿔준다고함 4. 업체에따졋더니 전임자가 햇다고 모르쇠함 이거임?,인터넷 가입 때문에 빡치는데 신고 못함?,2023-08-22 14:09
669,"인터넷 지역마다 케바케 엄청 심해서 다르겠지만 내 기준 LG, SK는 인터넷 상태가 너무 불안정해서 KT만 씀",lg인터넷은 어때??,2023-08-22 13:33
670,인터넷 깔때 헬로비전하고 스카이라이프는 Lg랑 KT망 그대로 쓰는거임?,"와꾸대장봉준             공지 ""LG KT SKT 인터넷  다깔았습니다..  후;;""",2023-08-22 13:14
671,ott는 무선 인터넷으로 될텐데 그냥 셋탑박스 필요한 kt이런건 안되겠지?,lg 스탠바이미 잘 쓰고 있다는 여배우 ㅋㅋㅋㅋㅋ,2023-08-21 23:45
672,그래서 뭐라 한마디 못하죠 ㅋㅋ그저 인터넷여포 이런놈듩 특 밖에서 한마디도 못함 글만싸지 저사람들은 니가 생각하는 스포츠 응원문화 모른다 이렇게해도 안싸우니 그냥 즐겨 저사람들이 니가 kt응원했다고 꼽줬어?,결승진출전은 개 좆 매너였는데,2023-08-21 12:55
673,"배틀필드4 한참 독립전에 본가에서 살때 했는데 집이 skb 였음 tv랑 묶은 인터넷.. 한국섭 거의 전멸해서 일본섭, 태국섭, 말레이섭 이런데서 많이했는데 피시방가면 핑 30 나오던 서버들이 집에만오면 120 ~130핑으로 겜을못하겠음.. 맞아도 적이죽질않음 그래서 미꾸라지 vpn 유료로 종량제 결재해서 게임했었음 미꾸라지로 kt망으로 vpn 우회시키기만했는데도 핑이 40으로 확...",인터넷은 아직 알뜰 쓰기에는 별로인가요?,2023-08-21 11:15
674,아 진짜요??? 이번에 인터넷 티비 바꿔야하는데...sk 보단 kt 유플?,인터넷은 아직 알뜰 쓰기에는 별로인가요?,2023-08-21 11:13
675,KT 씨발년들 인터넷속도 속일때부터 알아봤어야했는데 제가 병신이에요 제가,현재까지 3전 3승,2023-08-20 05:13
676,엥 그럼 브라우저나 인터넷 문제일 수 있다는 거임? 저 크롬에 KT 기가 인터넷 써서,혹시 PC 아프리카 로그인 계속 풀리는 사람?,2023-08-19 14:58
677,자매품: KT의 꾸준한 인터넷 종량제 계획,연남동에 생겼다는....팁 요구하는 카페.jpg,2023-08-19 02:10
678,인터넷은 KT 미만잡입니다 ..무조건... 폰은 SKT가 더좋습니다,요즘 티비 인터넷 유플러스 써도 ㄱㅊ을까?,2023-08-18 19:03
679,KT LTE가 요즘 많이 느려져서 욕 먹고 있구 이전부터 유선인터넷(집 인터넷)은 KT 무선인터넷(데이터)은 SKT 이렇게 나뉘었어요!,알뜰폰 속도가 넘 느린거 같아요!!!!!!,2023-08-18 17:18
680,휴대폰은 T1 컴퓨터인터넷은 KT 가좋은거같음 전 T1쓰다 친척이 KT본사다녀서 개통당함 LG는 읍읍,롤잘알 형님 슈퍼대전 통신사 매치 누가 이김 ??,2023-08-18 08:19
681,그냥 인터넷은 kt 써.. 맘편하다 그게,스타 x 인터넷 약정끝났는데 갈아타는게 득?,2023-08-17 20:02
682,스카이라이프 알뜰폰 가면 데이타 월 11기가에 데이터 매일 2기가 추가로 주고 다쓰면 3mb에 인터넷 문자 무제한 있어요 KT망 쓰는거고 가격 33000원이고 혹시 왓차나 지니뮤직 필요하시면 3천원정도 더주면 그것도 무료로 쓸수 있어요,알뜰요금제 쓰는 분?,2023-08-17 15:56
683,알뜰 저 지금 쓰는데 kt껀데 부가세 포함 33000원에 LTE에 인터넷 문자 전화 무제한 인터넷 150기가 주는데 다쓰면 5mb로 쓸수 있으어요,알뜰요금제 쓰는 분?,2023-08-17 15:30
684,KT인터넷이 DHCP임대시간 이슈가 있습니다. 저 임대시간이 만료되는 시점에 ip도 바뀌면서 인터넷이 끊기거든요 보통은 임대시간을 길게 잡아놔서 실사용할때는 인터넷이 끊기지 않도록 되있는데 저걸 짧게 잡아놔서 인터넷이 끊기는 현상들이 KT에서 많이 발생합니다. 'DHCP 임대시간 만료' 라고 키워드 검색하셔서 한번 해결해보셔요 공유기가 노후화될 경우에도 인터넷이 ...,인터넷이 하루에 한번씩은 자꾸 끊겨요...,2023-08-17 13:31
685,"음.... 와이파이 잡히는 게 KT, SKT, LG 다 잡히시는데.. 원래 사용하시는(요금 납부하고 있는) 통신사가 어디인지 확인해보시고 통신사 인터넷에 연결된 랜선 -&gt; 유무선공유기 WAN 포트에 연결 -&gt; RAN1포트에 랜선을 꽂아 컴퓨터 본체에 연결 이런 방식으로 진행하시면 됩니다. 와이파이는 유무선공유기의 이름으로 뜰 것이고 그걸로 와이파이 사용하시면 되며 와이파이 ...",컴퓨터 공유기 질문드립니다,2023-08-17 11:24
686,인터넷이 KT인데 ㄲㅂ,[KT,2023-08-16 22:09
687,빌라나 원룸이라면 인터넷 보통 kt깔려있을텐데 저희가 할 수 있는건 껏다가 열좀 식히고 켜주거나 들어오는 랜선 함 바꿔주시는 것도 좋으실듯?,인터넷 안돼서 미치고 환장하겠다,2023-08-16 22:05
688,KT 인터넷 쓰는 사람은 안되나,[KT,2023-08-16 21:58
689,Kt 인터넷만쓰는데 될라나,[KT,2023-08-16 18:44
690,10년전에 깔아논 kt 100mb 회선 쓰는데 아프리카 방송 틀기만하면 5분간격으로 인터넷이 끊김,아프리카가 네트워크 존나 잡아먹네,2023-08-16 18:40
691,휴대폰은 SK 인터넷은 KT,[티플러스,2023-08-16 14:52
692,몇년전에 본가 신경주역근처 시골구석탱이로 폐가구매해서 고쳐서 들어왔는데 인터넷선이 아예 안들어와있음 수도도 안들어와있었음. 수도는 바로 해줬는데 인터넷 안해주려고 존나 밍기적거리길래 (2주넘게 지체됨) 울어머니... 인맥발동.. 동창회통해서 kt 인터넷설치쪽에서 20년넘게 직영직원으로 일하시는 동기분한테 연락하더니 다음날 어떤아저씨가 6명 데리고와서 그날 아랫마을에...,서울이 인터넷 설치 더 어렵네 ㅋㅋㅋㅋ,2023-08-15 10:17
693,접속 영화가 1998년이였나 그때 천리안 하이텔 나우누리가 모뎀 시절 2000년부터 초고속인터넷망 adsl 등장 그 후 2002년에 kt가 국영기업에서 사기업으로 독립 그게 4월인가 5월 그러면서 vdsl 나왔던가?,"내가 이스타면 진짜 풍수지리연구가, 무당 등 데려와서 에미레이츠에 수맥 흐르는지 확인하는 컨텐츠 해본다 ㅋㅋ",2023-08-14 23:12
694,인터넷 티비도 같이 kt로 쓰시는건가요?,핸드폼 요금제 변경하려고 하는데 추천 부탁드립니다,2023-08-14 22:04
695,나한테 알려주면 안됨?나도 인터넷 자꾸 끊기는데 이사해도 똑같음 참고로 나도 ktㅅㅂ,김봉준 인터넷 문제 뭔지 알겠다.,2023-08-14 09:23
696,유플러스 몇달마다 개지랄떠는거보고 유선인터넷은 KT가 답이다라고 생각했다..,자취방을 구했는데 인터넷을 어떻게 해야할까,2023-08-13 23:27
697,잇섭이 저격했을때 좀 파장이 컸는데도 그래도 아직은 인터넷은 kt다 라는 이미지가 남아있긴함,kt가 이미지가 제일 좋지 않나 일반인들한테,2023-08-13 21:12
698,옛날에 t1선수들도 인터넷은 kt쓴다는 글 봤던거같음ㅋㅋ,kt가 이미지가 제일 좋지 않나 일반인들한테,2023-08-13 21:10
699,예전에 손님중한분이 통신쪽 일하는분이였는데 모바일은sk 인터넷은 kt 라고했던기억이,kt가 이미지가 제일 좋지 않나 일반인들한테,2023-08-13 21:09
700,인터넷은 kt 이런 이미지 박혀있지않나,kt가 이미지가 제일 좋지 않나 일반인들한테,2023-08-13 21:09
701,ㅇㅇ 로시도 자기 지역때문에 끊기는거라고 했고 봉준님도 kt인터넷 약한게 지역때문일거임,무적단도 문제긴하네,2023-08-13 20:56
702,제가사는데는 개인으로 하고싶음 하라고함 근데 kt만가능 건물인터넷이 kt라그런가,라로시 인터넷,2023-08-13 20:56
